Blocks-Iterate
Date,User,Version
2018-10-04_18:59:22.78,wanrsqjwdptgkljcpwqu,181004_OPTION_31,181004_OPTION_32,True
2018-10-04_19:16:16.78,wanrsqjwdptgkljcpwqu,181004_OPTION_30,181004_OPTION_33,True
2018-10-04_19:37:51.64,wanrsqjwdptgkljcpwqu,181004_OPTION_33,181004_OPTION_34,True
2018-10-04_19:47:39.7,wanrsqjwdptgkljcpwqu,181004_OPTION_33,181004_OPTION_35,True
2018-10-04_19:50:05.49,wanrsqjwdptgkljcpwqu,181004_OPTION_33,181004_OPTION_36,True
2018-10-04_20:00:57.77,wanrsqjwdptgkljcpwqu,181004_OPTION_33,181004_OPTION_36,True
2018-10-04_20:08:26.94,wanrsqjwdptgkljcpwqu,181004_OPTION_36,181004_OPTION_37,True
2018-10-05_10:18:58.54,dwygnonunpxefetmowde,181003_OPTION_02_A,181005_OPTION_02_B,True
2018-10-05_10:40:28.83,dwygnonunpxefetmowde,181005_OPTION_BRIDGE_01,181005_OPTION_BRIDGE_02,True
2018-10-05_10:45:17.50,wanrsqjwdptgkljcpwqu,181004_OPTION_26,181005_OPTION_38,True
2018-10-05_10:58:25.90,wanrsqjwdptgkljcpwqu,181005_OPTION_38,181005_OPTION_39,True
2018-10-05_11:14:16.64,wanrsqjwdptgkljcpwqu,181005_OPTION_39,181005_OPTION_40,True
2018-10-05_12:40:59.81,dwygnonunpxefetmowde,181004_OPTION_01_C.2,181005_OPTION_01_C.3,True
2018-10-05_15:34:27.4,wanrsqjwdptgkljcpwqu,181004_OPTION_27,181005_OPTION_41,True
2018-10-05_15:50:49.7,wanrsqjwdptgkljcpwqu,181005_OPTION_41,181005_OPTION_42,True
2018-10-08_09:17:03.42,wanrsqjwdptgkljcpwqu,181004_OPTION_34,181008_OPTION_2_01,True
2018-10-08_09:52:34.27,dwygnonunpxefetmowde,181005_OPTION_01_C.3,181008_OPTION_01_C.4,True
2018-10-08_10:01:18.9,wanrsqjwdptgkljcpwqu,181008_OPTION_2_01,181008_OPTION_2_02,True
2018-10-08_10:20:28.3,wanrsqjwdptgkljcpwqu,181008_OPTION_2_02,181008_OPTION_2_03,True
2018-10-08_10:55:49.55,dwygnonunpxefetmowde,181001_TOWERS,181008_TOWERS_02,True
2018-10-08_13:51:21.93,gpmahvpxgdrymgwfcqxl,181008_PLAN02_OPTION_01,,False
2018-10-09_09:21:08.17,dwygnonunpxefetmowde,181008_OPTION_01,181009_OPTION_01_B,True
2018-10-09_11:29:46.14,dwygnonunpxefetmowde,181008_OPTION_02,181009_OPTION_02_B,True
2018-10-09_16:04:08.19,dwygnonunpxefetmowde,181009_OPTION_02_B,181009_OPTION_02_C,True
2018-10-10_08:47:10.20,dwygnonunpxefetmowde,181009_OPTION_02_C,181010_OPTION_02_D,True
2018-10-10_09:53:57.93,dwygnonunpxefetmowde,181009_OPTION_02_C,181010_OPTION_02_C.2,True
2018-10-10_10:13:11.61,dwygnonunpxefetmowde,181009_OPTION_02_B,181010_OPTION_02_D.2,True
2018-10-10_11:50:21.34,dwygnonunpxefetmowde,181010_OPTION_02_D.2,181010_OPTION_02_D.3,True
2018-10-10_11:55:00.15,dwygnonunpxefetmowde,181009_OPTION_02_C,181010_OPTION_02_C,True
2018-10-10_12:55:46.27,dwygnonunpxefetmowde,181010_OPTION_02_D.3,181010_OPTION_02_FURN,True
2018-10-12_11:07:10.2,wanrsqjwdptgkljcpwqu,181008_option_01b,181012_option_01b,True
2018-10-12_11:07:22.94,wanrsqjwdptgkljcpwqu,181012_option_01b,,False
2018-10-12_11:07:43.62,wanrsqjwdptgkljcpwqu,181012_option_01b,181012_option_01c,True
2018-10-12_11:07:57.3,wanrsqjwdptgkljcpwqu,181012_option_01c,181012_option_02_A,True
2018-10-12_11:08:02.60,wanrsqjwdptgkljcpwqu,181012_option_02_A,181012_option_02_B,True
2018-10-12_11:08:11.7,wanrsqjwdptgkljcpwqu,181012_option_02_B,181012_option_02,True
2018-10-12_11:08:17.41,wanrsqjwdptgkljcpwqu,181012_option_02,181012_option_03,True
2018-10-12_11:08:25.17,wanrsqjwdptgkljcpwqu,181012_option_03,181012_option_04b,True
2018-10-12_11:08:30.95,wanrsqjwdptgkljcpwqu,181012_option_04b,181012_option_04c,True
2018-10-12_11:08:45.28,wanrsqjwdptgkljcpwqu,181012_option_04c,181012_option_04d,True
2018-10-12_11:08:57.58,wanrsqjwdptgkljcpwqu,181012_option_04d,181012_option_04_A,True
2018-10-12_11:09:03.91,wanrsqjwdptgkljcpwqu,181012_option_04_A,181012_option_04_B,True
2018-10-12_11:09:09.29,wanrsqjwdptgkljcpwqu,181012_option_04_B,181012_option_04_C,True
2018-10-12_11:09:17.22,wanrsqjwdptgkljcpwqu,181012_option_04_C,181012_option_04 D,True
2018-10-12_11:09:26.12,wanrsqjwdptgkljcpwqu,181012_option_04 D,181012_option_04 E,True
2018-10-12_12:39:24.69,dwygnonunpxefetmowde,181012_OPTION_01,181012_OPTION_02,True
2018-10-12_12:59:21.46,dwygnonunpxefetmowde,181012_OPTION_01,181012_OPTION_02,True
2018-10-12_16:32:19.99,dwygnonunpxefetmowde,181012_STAIR_A,181012_STAIR_B,True
2018-10-12_16:55:42.24,dwygnonunpxefetmowde,181012_STAIR_A,181012_OPTION_02_STAIR_A,True
2018-10-12_16:56:20.37,dwygnonunpxefetmowde,181012_STAIR_A,181012_OPTION_02_STAIR_A,True
2018-10-12_16:56:47.57,dwygnonunpxefetmowde,181012_STAIR_B,181012_OPTION_02_STAIR_B,True
2018-10-12_16:57:04.67,dwygnonunpxefetmowde,181012_OPTION_02_STAIR_B,181012_OPTION_02_STAIR_C,True
2018-10-12_17:05:48.88,dwygnonunpxefetmowde,181012_OPTION_02_STAIR_A,181012_OPTION_02_STAIR_D,True
2018-10-12_17:28:01.94,dwygnonunpxefetmowde,181012_OPTION_02_STAIR_D,181012_OPTION_02_STAIR_E,True
2018-10-16_15:02:02.96,dwygnonunpxefetmowde,181012_OPTION_02,181016_OPTION_03,True
2018-10-16_17:11:35.10,dwygnonunpxefetmowde,181012_OPTION_02_STAIR_B,181016_OPTION_02_STAIR_F,True
2018-10-16_17:26:23.83,dwygnonunpxefetmowde,181012_OPTION_02,,False
2018-10-16_17:26:50.,dwygnonunpxefetmowde,181012_OPTION_02,,False
2018-10-16_17:27:05.24,dwygnonunpxefetmowde,181012_OPTION_02,181016_OPTION_03,True
2018-10-17_09:46:00.53,dwygnonunpxefetmowde,181012_OPTION_02,181017_OPTION_03,True
2018-10-17_10:15:31.55,dwygnonunpxefetmowde,181012_OPTION_02_STAIR_D,181017_OPTION_03_STAIR_A,True
2018-10-19_16:36:46.14,dwygnonunpxefetmowde,181017_OPTION_03,181019_OPTION_B.2,True
2018-10-19_16:53:17.16,dwygnonunpxefetmowde,181019_OPTION_B.2,181019_OPTION_B.3,True
2018-10-22_08:42:54.21,dwygnonunpxefetmowde,181019_OPTION_B.3,181022_OPTION_B.4,True
2018-10-22_10:28:54.44,dwygnonunpxefetmowde,181019_OPTION_B.3,181022_OPTION_A.2,True
2018-10-22_10:29:37.54,dwygnonunpxefetmowde,181012_OPTION_02,181022_OPTION_A,True
2018-10-22_10:46:46.26,dwygnonunpxefetmowde,181017_OPTION_03,181022_OPTION_B,True
2018-10-22_10:47:49.38,dwygnonunpxefetmowde,181017_OPTION_03_STAIR_A,181022_OPTION_B_STAIR01,True
2018-10-22_10:48:21.57,dwygnonunpxefetmowde,181016_OPTION_02_STAIR_F,181022_OPTION_A_STAIR_01,True
2018-10-22_10:48:46.37,dwygnonunpxefetmowde,181022_OPTION_B_STAIR01,181022_OPTION_B_STAIR_01,True
2018-10-22_11:03:22.53,dwygnonunpxefetmowde,181012_OPTION_02,181022_OPTION_A,True
2018-10-22_11:03:40.84,dwygnonunpxefetmowde,181016_OPTION_03,181022_OPTION_B,True
2018-10-26_08:46:08.29,dwygnonunpxefetmowde,181026_OPTION_01,181026_OPTION_02,True
2018-10-26_08:54:28.56,dwygnonunpxefetmowde,181026_OPTION_01,181026_OPTION_02,True
2018-10-26_08:54:54.82,dwygnonunpxefetmowde,181026_OPTION_02,181026_OPTION_03,True
2018-10-26_08:55:08.47,dwygnonunpxefetmowde,181026_OPTION_01,181026_OPTION_02,True
2018-10-26_08:57:24.88,dwygnonunpxefetmowde,180724_OPTION_01,181026_OPTION_01,True
2018-10-26_08:57:49.86,dwygnonunpxefetmowde,181026_OPTION_01,181026_OPTION_02,True
2018-10-26_10:00:21.62,dwygnonunpxefetmowde,181026_OPTION_02,181026_OPTION_03,True
2018-10-26_10:27:08.20,dwygnonunpxefetmowde,181026_OPTION_03,181026_OPTION_04,True
2018-10-26_11:17:28.2,dwygnonunpxefetmowde,181026_OPTION_04,181026_OPTION_05,True
2018-10-26_11:27:54.5,dwygnonunpxefetmowde,181026_OPTION_05,181026_OPTION_06,True
2018-10-26_11:34:18.73,dwygnonunpxefetmowde,181026_OPTION_06,181026_OPTION_07,True
2018-10-26_11:36:37.52,dwygnonunpxefetmowde,181026_OPTION_07,181026_OPTION_08,True
2018-10-26_11:43:30.98,dwygnonunpxefetmowde,181026_OPTION_08,181026_OPTION_09,True
2018-10-26_11:46:55.33,dwygnonunpxefetmowde,181026_OPTION_09,181026_OPTION_10,True
2018-10-26_11:47:53.7,dwygnonunpxefetmowde,181026_OPTION_10,181026_OPTION_11,True
2018-10-26_12:11:51.25,dwygnonunpxefetmowde,181026_OPTION_11,181026_OPTION_12,True
2018-10-26_12:17:42.36,dwygnonunpxefetmowde,181026_OPTION_12,181026_OPTION_13,True
2018-10-26_12:19:00.96,dwygnonunpxefetmowde,181026_OPTION_13,181026_OPTION_14,True
2018-10-26_12:25:26.97,dwygnonunpxefetmowde,181026_OPTION_14,181026_OPTION_15,True
2018-10-29_09:22:19.36,dwygnonunpxefetmowde,181026_OPTION_02,181029_OPTION_01,True
2018-10-29_09:22:55.94,dwygnonunpxefetmowde,181026_OPTION_03,181029_OPTION_02,True
2018-10-29_09:23:22.30,dwygnonunpxefetmowde,181026_OPTION_04,181029_OPTION_03,True
2018-10-29_09:23:46.78,dwygnonunpxefetmowde,181026_OPTION_05,181029_OPTION_04,True
2018-10-29_09:24:12.72,dwygnonunpxefetmowde,181026_OPTION_01,181029_OPTION_00,True
2018-10-29_10:06:49.91,dwygnonunpxefetmowde,181026_OPTION_08,181029_OPTION_06,True
2018-10-29_10:07:22.45,dwygnonunpxefetmowde,181026_OPTION_06,181029_OPTION_08,True
2018-10-29_10:08:17.60,dwygnonunpxefetmowde,181026_OPTION_15,181029_OPTION_12,True
2018-10-29_10:08:45.35,dwygnonunpxefetmowde,181026_OPTION_14,181029_OPTION_13,True
2018-10-29_10:09:15.66,dwygnonunpxefetmowde,181026_OPTION_12,181029_OPTION_14,True
2018-10-29_10:09:33.12,dwygnonunpxefetmowde,181026_OPTION_13,181029_OPTION_15,True
2018-10-29_15:02:43.90,dwygnonunpxefetmowde,181029_OPTION_04,181029_OPTION_05,True
2018-10-29_16:29:14.73,dwygnonunpxefetmowde,181029_OPTION_01,181029_OPTION_16,True
2018-10-29_16:48:54.10,dwygnonunpxefetmowde,181029_OPTION_16,181029_OPTION_17,True
2018-10-29_16:58:12.95,dwygnonunpxefetmowde,181029_OPTION_17,181029_OPTION_18,True
2018-10-30_09:07:51.75,dwygnonunpxefetmowde,181029_OPTION_18,181030_BUS STOP_OPTION_01,True
2018-10-30_12:38:30.66,dwygnonunpxefetmowde,181029_OPTION_17,181030_OPTION_19,True
2018-10-30_13:52:20.22,dwygnonunpxefetmowde,181029_OPTION_18,181030_OPTION_20,True
2018-10-30_14:02:48.70,dwygnonunpxefetmowde,181030_OPTION_19,181030_OPTION_21,True
2018-10-30_14:55:27.98,dwygnonunpxefetmowde,181030_OPTION_21,181030_OPTION_01,True
2018-10-30_14:56:19.70,dwygnonunpxefetmowde,181030_OPTION_19,181030_OPTION_02,True
2018-10-30_14:57:04.23,dwygnonunpxefetmowde,181030_OPTION_20,181030_OPTION_03,True
2018-10-31_11:53:57.77,wanrsqjwdptgkljcpwqu,181031_OPTION_01,181031_OPTION_02,True
2018-10-31_13:39:10.67,dwygnonunpxefetmowde,181030_BUS STOP_OPTION_01,181031_BUS STOP_OPTION_02,True
2018-10-31_14:06:12.96,dwygnonunpxefetmowde,181030_OPTION_03,,False
2018-10-31_16:39:45.85,wanrsqjwdptgkljcpwqu,181031_option_01,181031_option_02,True
2018-10-31_16:40:15.93,wanrsqjwdptgkljcpwqu,181031_option_02,181031_option_03,True
