Drawing-Add Area Tag,,,,,,,,,,
Date,User,Path,File,Layer,Type,Points,Anno Style,Area,Dec Places,Succeeded
2018-07-26_10:41:42.94,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1776.45185681372, 1398.0606769014903, 0.0), (1704.639356813721, 1398.0606769014903, 0.0), (1666.63935681372, 1398.0606769014903, 0.0), (1588.6393568137203, 1398.0606769014903, 0.0), (1556.8268568137216, 1398.0606769014903, 0.0), (1556.8268568137216, 1380.182578136737, 0.0), (1588.6393568137203, 1380.182578136737, 0.0), (1588.82685681372, 1380.182578136737, 0.0), (1666.63935681372, 1380.182578136737, 0.0), (1704.639356813721, 1380.182578136737, 0.0), (1747.4154029795959, 1380.182578136737, 0.0), (1776.45185681372, 1380.182578136737, 0.0), (1776.45185681372, 1398.0606769014903, 0.0)]",PCPA_10,27.267204452839493,0,True
2018-07-26_10:41:43.,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1540.8268568137219, 1302.1825781367343, 0.0), (1540.639356813721, 1302.1825781367343, 0.0), (1452.639356813721, 1302.1825781367343, 0.0), (1414.639356813721, 1302.1825781367343, 0.0), (1414.4518568137196, 1302.1825781367343, 0.0), (1414.4518568137196, 1278.6200781367349, 0.0), (1414.639356813721, 1278.6200781367349, 0.0), (1437.0934226486245, 1278.6200781367349, 0.0), (1452.639356813721, 1278.6200781367349, 0.0), (1540.639356813721, 1278.6200781367349, 0.0), (1540.8268568137219, 1278.6200781367349, 0.0), (1540.8268568137219, 1302.1825781367343, 0.0)]",PCPA_10,20.678548177082973,0,True
2018-07-26_10:41:43.8,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1540.8268568137219, 1398.0606769014903, 0.0), (1540.639356813721, 1398.0606769014903, 0.0), (1452.639356813721, 1398.0606769014903, 0.0), (1414.639356813721, 1398.0606769014903, 0.0), (1414.4518568137196, 1398.0606769014903, 0.0), (1414.4518568137196, 1380.182578136737, 0.0), (1414.639356813721, 1380.182578136737, 0.0), (1452.639356813721, 1380.182578136737, 0.0), (1452.8268568137203, 1380.182578136737, 0.0), (1540.639356813721, 1380.182578136737, 0.0), (1540.8268568137219, 1380.182578136737, 0.0), (1540.8268568137219, 1398.0606769014903, 0.0)]",PCPA_10,15.689893968025867,0,True
2018-07-26_10:41:43.14,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1150.0000000010866, 1398.0606769014903, 0.0), (1150.0000000010866, 1279.1696167313676, 0.0), (1180.6393568137194, 1279.1696167313676, 0.0), (1183.1936205596483, 1279.1696167313676, 0.0), (1234.6393568137191, 1279.1696167313676, 0.0), (1234.6393568137196, 1278.6200781367349, 0.0), (1267.8268879226403, 1278.6200781367349, 0.0), (1272.6393568137205, 1278.6200781367349, 0.0), (1290.9245414798775, 1278.6200781367349, 0.0), (1296.0379770436375, 1278.6200781367349, 0.0), (1336.6393568137203, 1278.6200781367349, 0.0), (1398.4518568137198, 1278.6200781367349, 0.0), (1398.4518568137198, 1302.1825781367343, 0.0), (1336.6393568137203, 1302.1825781367343, 0.0), (1272.6393568137205, 1302.1825781367343, 0.0), (1234.6393568137196, 1302.1825781367343, 0.0), (1234.6393568137196, 1380.1825781367181, 0.0), (1272.6393568137205, 1380.182578136737, 0.0), (1336.4518568137203, 1380.182578136737, 0.0), (1336.6393568137203, 1380.182578136737, 0.0), (1398.4518568137198, 1380.182578136737, 0.0), (1398.4518568137198, 1398.0606769014903, 0.0), (1336.6393568137203, 1398.0606769014903, 0.0), (1272.6393568137205, 1398.0606769014903, 0.0), (1234.6393568137194, 1398.0606769014807, 0.0), (1180.6393568137194, 1398.0606769014903, 0.0), (1150.0000000010866, 1398.0606769014903, 0.0)]",PCPA_10,117.02327047723678,0,True
2018-07-26_10:42:20.71,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2068.6349145838076, 822.93257813676644, 0.0), (2068.6349145838076, 899.43257813675018, 0.0), (2032.8224150336823, 899.43257813675018, 0.0), (2032.8224150336823, 822.93257813676644, 0.0), (2068.6349145838076, 822.93257813676644, 0.0)]",PCPA_10,19.025390385999884,2,True
2018-07-26_10:42:20.80,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1940.6349150336807, 822.93257813676644, 0.0), (1940.6349150336807, 899.43257813675018, 0.0), (1868.822415843104, 899.43257813675018, 0.0), (1868.822415843104, 822.93257813676644, 0.0), (1940.6349150336807, 822.93257813676644, 0.0)]",PCPA_10,38.150390194985505,2,True
2018-07-26_10:42:21.,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1703.0099158431037, 822.93257813676644, 0.0), (1758.8224158431019, 822.93257813676644, 0.0), (1758.8224158431019, 899.43257813675018, 0.0), (1703.0099158431037, 899.43257813675018, 0.0), (1703.0099158431037, 852.37918194070642, 0.0), (1703.0099158431037, 822.93257813676644, 0.0)]",PCPA_10,29.650390624992532,2,True
2018-07-26_10:42:21.11,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1560.6345531387444, 822.93257813676644, 0.0), (1560.6345531387444, 899.43257813675018, 0.0), (1536.8202146700276, 899.43257813675018, 0.0), (1536.8202146700276, 822.93257813676644, 0.0), (1560.6345531387444, 822.93257813676644, 0.0)]",PCPA_10,12.651367311502909,2,True
2018-07-26_10:42:21.22,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2032.8224150336823, 942.93257813674779, 0.0), (2068.6349145838076, 942.93257813674779, 0.0), (2068.6349145838076, 1019.4325781367314, 0.0), (2032.8224150336823, 1019.4325781367314, 0.0), (2032.8224150336823, 945.72152777470978, 0.0), (2032.8224150336823, 942.93257813674779, 0.0)]",PCPA_10,19.025390385999863,2,True
2018-07-26_10:42:21.33,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1868.822415843104, 1019.4325781367314, 0.0), (1868.822415843104, 942.93257813674779, 0.0), (1916.6819377055801, 942.93257813674779, 0.0), (1940.6349150336807, 942.93257813674779, 0.0), (1940.6349150336807, 1019.4325781367314, 0.0), (1868.822415843104, 1019.4325781367314, 0.0)]",PCPA_10,38.150390194985498,2,True
2018-07-26_10:42:21.44,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1703.0099158431037, 1019.4325781367314, 0.0), (1703.0099158431037, 942.93257813674779, 0.0), (1747.4154029795961, 942.93257813674779, 0.0), (1758.8224158431019, 942.93257813674779, 0.0), (1758.8224158431019, 1019.4325781367314, 0.0), (1703.0099158431037, 1019.4325781367314, 0.0)]",PCPA_10,29.65039062499261,2,True
2018-07-26_10:42:21.59,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1536.8202146700276, 942.93257813674779, 0.0), (1560.6345531387444, 942.93257813674779, 0.0), (1560.6345531387444, 1019.4325781367315, 0.0), (1536.8202146700276, 1019.4325781367315, 0.0), (1536.8202146700276, 945.72152777470978, 0.0), (1536.8202146700276, 942.93257813674779, 0.0)]",PCPA_10,12.651367311503005,2,True
2018-07-26_10:42:21.71,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2068.6349145838076, 1062.9325781367343, 0.0), (2068.6349145838076, 1139.4325781367179, 0.0), (2032.8224150336823, 1139.4325781367179, 0.0), (2032.8224150336823, 1062.9325781367343, 0.0), (2068.6349145838076, 1062.9325781367343, 0.0)]",PCPA_10,19.025390385999852,2,True
2018-07-26_10:42:21.82,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1940.6349150336807, 1062.9325781367343, 0.0), (1940.6349150336807, 1139.4325781367179, 0.0), (1868.822415843104, 1139.4325781367179, 0.0), (1868.822415843104, 1062.9325781367343, 0.0), (1940.6349150336807, 1062.9325781367343, 0.0)]",PCPA_10,38.150390194985455,2,True
2018-07-26_10:42:21.91,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1703.0099158431037, 1062.9325781367343, 0.0), (1758.8224158431019, 1062.9325781367343, 0.0), (1758.8224158431019, 1139.4325781367179, 0.0), (1703.0099158431037, 1139.4325781367179, 0.0), (1703.0099158431037, 1101.2921041647153, 0.0), (1703.0099158431037, 1062.9325781367343, 0.0)]",PCPA_10,29.650390624992443,2,True
2018-07-26_10:42:22.1,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1560.6345531387444, 1062.9325781367343, 0.0), (1560.6345531387444, 1139.4325781367179, 0.0), (1536.8202146700276, 1139.4325781367179, 0.0), (1536.8202146700276, 1062.9325781367343, 0.0), (1560.6345531387444, 1062.9325781367343, 0.0)]",PCPA_10,12.651367311502892,2,True
2018-07-26_10:42:22.13,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2032.8224150336823, 1182.9325781367343, 0.0), (2068.6349145838076, 1182.9325781367343, 0.0), (2068.6349145838076, 1258.6200781367361, 0.0), (2032.8224150336823, 1258.6200781367361, 0.0), (2032.8224150336823, 1225.7485652767195, 0.0), (2032.8224150336823, 1182.9325781367343, 0.0)]",PCPA_10,18.823323331251068,2,True
2018-07-26_10:42:22.23,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1940.6349150336807, 1182.9325781367343, 0.0), (1940.6349150336807, 1258.6200781367361, 0.0), (1868.822415843104, 1258.6200781367361, 0.0), (1868.822415843104, 1182.9325781367343, 0.0), (1940.6349150336807, 1182.9325781367343, 0.0)]",PCPA_10,37.745198142269913,2,True
2018-07-26_10:42:22.33,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1758.8224158431019, 1182.9325781367343, 0.0), (1758.8224158431019, 1258.6200781367361, 0.0), (1703.0099158431037, 1258.6200781367361, 0.0), (1703.0099158431037, 1182.9325781367343, 0.0), (1747.4154029795961, 1182.9325781367343, 0.0), (1758.8224158431019, 1182.9325781367343, 0.0)]",PCPA_10,29.335476345485567,2,True
2018-07-26_10:42:22.44,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1536.8202146700276, 1182.9325781367343, 0.0), (1560.6345531387444, 1182.9325781367343, 0.0), (1560.6345531387444, 1258.6200781367361, 0.0), (1536.8202146700276, 1258.6200781367361, 0.0), (1536.8202146700276, 1225.7485652767195, 0.0), (1536.8202146700276, 1182.9325781367343, 0.0)]",PCPA_10,12.51699821424328,2,True
2018-07-26_10:42:22.57,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1330.9245414798779, 1182.9325781367343, 0.0), (1382.9245414798777, 1182.9325781367343, 0.0), (1382.9245414798777, 1258.6200781367361, 0.0), (1330.9245414798779, 1258.6200781367361, 0.0), (1330.9245414798779, 1225.7485652767195, 0.0), (1330.9245414798779, 1182.9325781367343, 0.0)]",PCPA_10,27.331597222222584,2,True
2018-07-26_10:42:22.66,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1150.0000000010866, 1258.6200781367361, 0.0), (1150.0000000010866, 1182.9325781367343, 0.0), (1183.1936205596485, 1182.9325781367343, 0.0), (1204.9245414798766, 1182.9325781367343, 0.0), (1204.9245414798766, 1258.6200781367361, 0.0), (1150.0000000010866, 1258.6200781367361, 0.0)]",PCPA_10,28.868758563722128,2,True
2018-07-26_10:42:22.79,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2045.0146178712012, 1302.9325781367343, 0.0), (2066.8271178711993, 1302.9325781367343, 0.0), (2066.8271178711993, 1379.432578136737, 0.0), (2045.0146178712012, 1379.432578136737, 0.0), (2045.0146178712012, 1350.205026388724, 0.0), (2045.0146178712012, 1302.9325781367343, 0.0)]",PCPA_10,11.587890624999373,2,True
2018-07-26_10:42:22.91,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1704.6393568137207, 1379.432578136737, 0.0), (1704.6393568137207, 1302.9325781367343, 0.0), (1747.4154029795959, 1302.9325781367343, 0.0), (1776.45185681372, 1302.9325781367343, 0.0), (1776.45185681372, 1379.432578136737, 0.0), (1704.6393568137207, 1379.432578136737, 0.0)]",PCPA_10,38.150390625000803,2,True
2018-07-26_10:42:23.2,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1588.6393568137205, 1302.9325781367343, 0.0), (1588.6393568137205, 1379.432578136737, 0.0), (1556.8268568137216, 1379.432578136737, 0.0), (1556.8268568137216, 1302.9325781367343, 0.0), (1588.6393568137205, 1302.9325781367343, 0.0)]",PCPA_10,16.900390624999783,2,True
2018-07-26_10:42:23.15,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1398.4518568137198, 1302.9325781367343, 0.0), (1398.4518568137198, 1379.432578136737, 0.0), (1336.6393568137203, 1379.432578136737, 0.0), (1336.6393568137203, 1302.9325781367343, 0.0), (1398.4518568137198, 1302.9325781367343, 0.0)]",PCPA_10,32.837890625000718,2,True
2018-07-26_10:42:23.25,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1894.8268568137219, 1302.9325781367343, 0.0), (1918.8271140917759, 1302.9325781367343, 0.0), (1918.8271140917759, 1379.432578136737, 0.0), (1894.8268568137219, 1379.432578136737, 0.0), (1894.8268568137219, 1350.205026388724, 0.0), (1894.8268568137219, 1302.9325781367343, 0.0)]",PCPA_10,12.750136678966587,2,True
2018-07-26_10:42:23.38,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2157.6357676105617, 822.18257813676644, 0.0), (2122.8224145838094, 822.18257813676644, 0.0), (2084.8224145838089, 822.18257813676644, 0.0), (2084.6349145838076, 822.18257813676644, 0.0), (2084.6349145838076, 798.62007813676701, 0.0), (2084.8224145838089, 798.62007813676701, 0.0), (2122.8224145838094, 798.62007813676701, 0.0), (2157.4482676105622, 798.62007813676701, 0.0), (2157.6357676105617, 798.62007813676701, 0.0), (2157.6357676105617, 822.18257813676644, 0.0)]",PCPA_10,11.945018051686368,2,True
2018-07-26_10:42:23.47,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2157.6357676105617, 900.18257813675018, 0.0), (2157.6357676105617, 918.06067690150348, 0.0), (2122.8224145838094, 918.06067690150348, 0.0), (2084.8224145838089, 918.06067690150348, 0.0), (2084.6349145838076, 918.06067690150348, 0.0), (2084.6349145838076, 914.60741249670866, 0.0), (2084.6349145838076, 900.18257813675018, 0.0), (2084.8224145838089, 900.18257813675018, 0.0), (2122.6349145838094, 900.18257813675018, 0.0), (2122.8224145838094, 900.18257813675018, 0.0), (2157.4482676105622, 900.18257813675018, 0.0), (2157.6357676105617, 900.18257813675018, 0.0)]",PCPA_10,9.0633087522468241,2,True
2018-07-26_10:42:23.60,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2157.6357676105617, 942.18257813674779, 0.0), (2122.8224145838094, 942.18257813674779, 0.0), (2084.8224145838089, 942.18257813674779, 0.0), (2084.6349145838076, 942.18257813674779, 0.0), (2084.6349145838076, 918.62007813674825, 0.0), (2084.8224145838089, 918.62007813674825, 0.0), (2122.6349145838094, 918.62007813674825, 0.0), (2122.8224145838094, 918.62007813674825, 0.0), (2157.6357676105617, 918.62007813674825, 0.0), (2157.6357676105617, 942.18257813674779, 0.0)]",PCPA_10,11.945018051686501,2,True
2018-07-26_10:42:23.69,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2157.6357676105617, 1038.0606769014848, 0.0), (2122.8224145838094, 1038.0606769014848, 0.0), (2084.8224145838089, 1038.0606769014848, 0.0), (2084.6349145838076, 1038.0606769014848, 0.0), (2084.6349145838076, 1020.1825781367315, 0.0), (2084.8224145838089, 1020.1825781367315, 0.0), (2085.9484724315644, 1020.1825781367315, 0.0), (2122.6349145838089, 1020.1825781367315, 0.0), (2122.8224145838094, 1020.1825781367315, 0.0), (2157.4482676105622, 1020.1825781367315, 0.0), (2157.6357676105617, 1020.1825781367315, 0.0), (2157.6357676105617, 1038.0606769014848, 0.0)]",PCPA_10,9.0633087522468241,2,True
2018-07-26_10:42:23.82,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2157.6357676105617, 1038.6200781367347, 0.0), (2157.6357676105617, 1062.182578136734, 0.0), (2122.8224145838094, 1062.182578136734, 0.0), (2084.8224145838089, 1062.182578136734, 0.0), (2084.6349145838076, 1062.182578136734, 0.0), (2084.6349145838076, 1039.063873608713, 0.0), (2084.6349145838076, 1038.6200781367347, 0.0), (2084.8224145838089, 1038.6200781367347, 0.0), (2122.6349145838094, 1038.6200781367347, 0.0), (2122.8224145838094, 1038.6200781367347, 0.0), (2157.6357676105617, 1038.6200781367347, 0.0)]",PCPA_10,11.945018051686347,2,True
2018-07-26_10:42:23.93,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2157.6357676105617, 1158.0606769014712, 0.0), (2122.8224145838094, 1158.0606769014712, 0.0), (2084.8224145838089, 1158.0606769014712, 0.0), (2084.6349145838076, 1158.0606769014712, 0.0), (2084.6349145838076, 1140.1825781367179, 0.0), (2084.8224145838089, 1140.1825781367179, 0.0), (2122.6349145838094, 1140.1825781367179, 0.0), (2122.8224145838094, 1140.1825781367179, 0.0), (2157.4482676105622, 1140.1825781367179, 0.0), (2157.6357676105617, 1140.1825781367179, 0.0), (2157.6357676105617, 1158.0606769014712, 0.0)]",PCPA_10,9.0633087522468241,2,True
2018-07-26_10:42:24.4,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2157.6357676105617, 1158.6200781367347, 0.0), (2157.6357676105617, 1182.1825781367343, 0.0), (2122.8224145838094, 1182.1825781367343, 0.0), (2084.8224145838089, 1182.1825781367343, 0.0), (2084.6349145838076, 1182.1825781367343, 0.0), (2084.6349145838076, 1163.5203347207175, 0.0), (2084.6349145838076, 1158.6200781367347, 0.0), (2084.8224145838089, 1158.6200781367347, 0.0), (2122.6349145838094, 1158.6200781367347, 0.0), (2122.8224145838094, 1158.6200781367347, 0.0), (2157.6357676105617, 1158.6200781367347, 0.0)]",PCPA_10,11.945018051686462,2,True
2018-07-26_10:42:24.16,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2068.6349145838076, 822.18257813676644, 0.0), (2032.8224150336823, 822.18257813676644, 0.0), (1994.8224150336814, 822.18257813676644, 0.0), (1956.8224150336825, 822.18257813676644, 0.0), (1956.6349150336812, 822.18257813676644, 0.0), (1956.6349150336812, 798.62007813676701, 0.0), (1956.8224150336825, 798.62007813676701, 0.0), (1994.6349150336821, 798.62007813676701, 0.0), (1994.8224150336814, 798.62007813676701, 0.0), (2032.6349150336816, 798.62007813676701, 0.0), (2032.8224150336823, 798.62007813676701, 0.0), (2068.6349145838076, 798.62007813676701, 0.0), (2068.6349145838076, 822.18257813676644, 0.0)]",PCPA_10,18.326388815276157,2,True
2018-07-26_10:42:24.27,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(2068.6349145838076, 900.18257813675018, 0.0), (2068.6349145838076, 918.06067690150348, 0.0), (2032.8224150336823, 918.06067690150348, 0.0), (1994.8224150336814, 918.06067690150348, 0.0), (1956.8224150336825, 918.06067690150348, 0.0), (1956.6349150336812, 918.06067690150348, 0.0), (1956.6349150336812, 914.60741249670866, 0.0), (1956.6349150336812, 900.18257813675018, 0.0), (1956.8224150336825, 900.18257813675018, 0.0), (1973.1041159475747, 900.18257813675018, 0.0), (1994.6349150336821, 900.18257813675018, 0.0), (1994.8224150336814, 900.18257813675018, 0.0), (2032.6349150336816, 900.18257813675018, 0.0), (2032.8224150336823, 900.18257813675018, 0.0), (2068.6349145838076, 900.18257813675018, 0.0)]",PCPA_10,13.905187872288007,2,True
2018-07-26_10:42:24.38,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1940.6349150336807, 822.18257813676644, 0.0), (1868.822415843104, 822.18257813676644, 0.0), (1830.822415843104, 822.18257813676644, 0.0), (1830.6349158431019, 822.18257813676644, 0.0), (1830.6349158431019, 798.62007813676701, 0.0), (1830.822415843104, 798.62007813676701, 0.0), (1868.822415843104, 798.62007813676701, 0.0), (1940.6349150336807, 798.62007813676701, 0.0), (1940.6349150336807, 822.18257813676644, 0.0)]",PCPA_10,17.999131811999487,2,True
2018-07-26_10:42:24.51,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1940.6349150336807, 900.18257813675018, 0.0), (1940.6349150336807, 918.06067690150348, 0.0), (1868.822415843104, 918.06067690150348, 0.0), (1830.822415843104, 918.06067690150348, 0.0), (1830.6349158431019, 918.06067690150348, 0.0), (1830.6349158431019, 914.60741249670866, 0.0), (1830.6349158431019, 900.18257813675018, 0.0), (1830.822415843104, 900.18257813675018, 0.0), (1860.2597594635856, 900.18257813675018, 0.0), (1868.822415843104, 900.18257813675018, 0.0), (1940.6349150336807, 900.18257813675018, 0.0)]",PCPA_10,13.656880900360651,2,True
2018-07-26_10:42:24.60,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1814.6349158431015, 798.62007813676701, 0.0), (1814.6349158431015, 822.18257813676644, 0.0), (1758.8224158431019, 822.18257813676644, 0.0), (1703.0099158431037, 822.18257813676644, 0.0), (1703.0099158431037, 798.62007813676701, 0.0), (1747.4154029795961, 798.62007813676701, 0.0), (1758.8224158431019, 798.62007813676701, 0.0), (1759.0099158431033, 798.62007813676701, 0.0), (1814.6349158431015, 798.62007813676701, 0.0)]",PCPA_10,18.26502821180458,2,True
2018-07-26_10:42:24.79,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1814.6349158431015, 900.18257813675018, 0.0), (1814.6349158431015, 918.06067690150348, 0.0), (1758.8224158431019, 918.06067690150348, 0.0), (1703.0099158431037, 918.06067690150348, 0.0), (1703.0099158431037, 914.60741249670866, 0.0), (1703.0099158431037, 900.18257813675018, 0.0), (1758.8224158431019, 900.18257813675018, 0.0), (1814.6349158431015, 900.18257813675018, 0.0)]",PCPA_10,13.858630379274517,2,True
2018-07-26_10:42:24.91,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1576.6345531387442, 918.06067690150348, 0.0), (1576.6345531387442, 914.60741249670866, 0.0), (1576.6345531387442, 900.18257813675018, 0.0), (1576.8220531387442, 900.18257813675018, 0.0), (1576.8220531387442, 899.43257813675018, 0.0), (1576.6345531387442, 899.43257813675018, 0.0), (1576.6345531387442, 822.93257813676644, 0.0), (1576.8220531387442, 822.93257813676644, 0.0), (1576.8220531387442, 822.18257813676644, 0.0), (1576.6345531387442, 822.18257813676644, 0.0), (1576.6345531387442, 798.62007813676701, 0.0), (1576.8220531387442, 798.62007813676701, 0.0), (1576.8220531387442, 799.16961673139974, 0.0), (1634.5710464956062, 799.16961673139974, 0.0), (1648.8224158431021, 799.16961673139974, 0.0), (1648.8224158431028, 798.62007813676701, 0.0), (1686.8224158431021, 798.62007813676701, 0.0), (1687.009915843104, 798.62007813676701, 0.0), (1687.009915843104, 822.18257813676644, 0.0), (1686.8224158431021, 822.18257813676644, 0.0), (1648.8224158431028, 822.18257813676644, 0.0), (1648.8224158431028, 900.18257813675018, 0.0), (1686.634915843103, 900.18257813675018, 0.0), (1686.8224158431021, 900.18257813675018, 0.0), (1687.009915843104, 900.18257813675018, 0.0), (1687.009915843104, 918.06067690150348, 0.0), (1686.8224158431021, 918.06067690150348, 0.0), (1648.8224158431026, 918.0606769015036, 0.0), (1576.8220531387442, 918.0606769015036, 0.0), (1576.6345531387442, 918.06067690150348, 0.0)]",PCPA_10,70.58907070937893,2,True
2018-07-26_10:42:25.4,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1560.6345531387444, 822.18257813676644, 0.0), (1536.8202146700278, 822.18257813676644, 0.0), (1498.8202148599585, 822.18257813676644, 0.0), (1450.8202148599585, 822.18257813676644, 0.0), (1450.6327148599578, 822.18257813676644, 0.0), (1450.6327148599578, 798.62007813676701, 0.0), (1450.8202148599585, 798.62007813676701, 0.0), (1498.6327148599585, 798.62007813676701, 0.0), (1498.8202148599585, 798.62007813676701, 0.0), (1536.6327146700271, 798.62007813676701, 0.0), (1536.8202146700278, 798.62007813676701, 0.0), (1560.6345531387444, 798.62007813676701, 0.0), (1560.6345531387444, 822.18257813676644, 0.0)]",PCPA_10,17.999432739193278,2,True
2018-07-26_10:42:25.16,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1560.6345531387444, 918.06067690150348, 0.0), (1536.8202146700278, 918.06067690150348, 0.0), (1498.8202148599585, 918.06067690150348, 0.0), (1450.8202148599585, 918.06067690150348, 0.0), (1450.6327148599578, 918.06067690150348, 0.0), (1450.6327148599578, 900.18257813675018, 0.0), (1450.8202148599585, 900.18257813675018, 0.0), (1498.6327148599585, 900.18257813675018, 0.0), (1498.8202148599585, 900.18257813675018, 0.0), (1521.7266900116172, 900.18257813675018, 0.0), (1536.6327146700276, 900.18257813675018, 0.0), (1536.8202146700278, 900.18257813675018, 0.0), (1560.6345531387444, 900.18257813675018, 0.0), (1560.6345531387444, 918.06067690150348, 0.0)]",PCPA_10,13.65710922953166,2,True
2018-07-26_10:42:25.26,wanrsqjwdptgkljcpwqu,,,0_ARCHITECTURE,curve,"[(1307.1120414798795, 918.06067690150348, 0.0), (1307.1120414798795, 900.18257813675018, 0.0), (1330.7370414798775, 900.18257813675018, 0.0), (1330.9245414798781, 900.18257813675018, 0.0), (1330.9245414798781, 822.18257813676644, 0.0), (1307.1120414798795, 822.18257813676644, 0.0), (1307.1120414798795, 798.62007813676701, 0.0), (1330.7370414798775, 798.62007813676701, 0.0), (1330.9245414798781, 798.62007813676701, 0.0), (1330.9245414798779, 799.16961673139974, 0.0), (1382.9245414798784, 799.16961673139974, 0.0), (1382.9245414798786, 798.62007813676701, 0.0), (1383.1120414798786, 798.62007813676701, 0.0), (1408.8823335276275, 798.62007813676701, 0.0), (1434.632714859958, 798.62007813676701, 0.0), (1434.632714859958, 822.18257813676644, 0.0), (1382.9245414798786, 822.18257813676644, 0.0), (1382.9245414798786, 900.18257813675018, 0.0), (1383.1120414798786, 900.18257813675018, 0.0), (1434.632714859958, 900.18257813675018, 0.0), (1434.632714859958, 918.06067690150348, 0.0), (1382.9245414798784, 918.0606769015036, 0.0), (1330.9245414798779, 918.0606769015036, 0.0), (1307.1120414798795, 918.06067690150348, 0.0)]",PCPA_10,64.666368422452436,2,True
